,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
2175,1,2,1,1,0,0,1,1,1,1,3,0,0,4,2,2,4,2,1,1,2
2176,1,2,3,2,0,0,1,1,1,1,2,2,0,3,2,2,4,2,2,1,1
2177,1,1,3,1,0,0,1,1,1,1,4,3,0,4,0,0,2,2,1,1,2
2178,1,2,2,2,0,0,1,1,1,1,3,1,0,4,2,1,3,2,1,1,2
2179,3,1,3,1,0,0,0,1,1,1,4,0,0,3,2,5,1,3,1,1,2
2180,3,1,3,1,0,0,0,1,1,1,4,2,1,4,2,2,3,2,2,1,1
2181,3,2,3,2,1,0,1,1,1,1,4,0,1,3,2,2,3,3,3,1,1
2183,3,2,2,3,1,0,0,1,1,1,4,0,0,2,2,0,2,2,1,1,1
2184,1,2,2,2,0,0,1,1,1,1,3,1,0,3,2,0,1,2,0,1,2
2185,1,1,1,1,0,1,1,1,1,1,3,0,2,4,2,3,3,3,2,2,2
2188,2,1,1,1,0,0,0,1,1,1,4,1,0,2,2,0,0,3,2,1,2
2189,1,2,2,2,0,0,1,1,1,1,4,0,0,2,2,2,4,3,2,1,2
2190,1,2,3,2,1,0,1,1,1,1,2,0,0,3,2,2,3,3,2,1,2
2194,2,1,1,1,0,0,1,1,1,1,4,0,1,2,2,2,4,2,2,1,2
2196,3,1,1,1,0,0,0,1,1,1,4,1,0,3,2,2,2,3,2,1,1
2199,3,2,3,1,0,0,0,1,1,1,3,1,0,3,0,0,3,3,3,1,2
2200,2,1,1,1,0,0,1,1,1,1,0,3,0,2,2,3,2,2,2,1,2
2201,1,1,2,2,2,0,1,1,1,1,5,0,1,3,2,3,3,2,2,1,2
2202,1,2,2,2,0,0,1,1,1,1,3,1,0,4,2,3,3,2,2,1,2
2203,1,1,1,1,0,0,1,1,1,1,4,0,0,3,2,6,2,2,2,1,2
2205,1,2,2,2,0,0,1,1,1,1,4,0,0,3,2,3,3,2,2,1,1
2206,3,1,1,1,0,0,0,1,1,1,4,0,2,3,1,3,1,2,3,1,2
2208,1,2,1,1,0,0,1,1,1,1,3,0,1,3,2,2,3,2,2,1,2
2209,2,1,1,3,0,0,1,1,1,1,4,0,0,2,2,6,1,2,2,1,2
2210,1,1,1,1,0,0,1,1,1,1,4,0,0,2,2,3,1,2,2,1,2
2211,2,1,1,1,0,1,1,1,1,1,0,0,0,2,2,4,3,2,2,1,2
2212,1,2,1,1,0,1,1,1,1,1,1,0,0,2,2,5,2,2,2,1,2
2213,1,1,1,1,0,0,1,1,1,1,3,0,0,3,2,2,3,2,2,1,1
2214,3,1,2,2,0,0,1,1,1,1,3,1,0,4,2,2,1,2,2,1,2
2216,3,1,1,1,0,1,1,1,1,1,1,0,0,3,2,0,3,3,2,1,2
2217,3,1,1,1,0,0,1,1,1,1,4,0,1,3,2,5,2,3,2,1,2
2218,3,1,2,1,0,0,1,1,1,1,2,0,0,2,0,0,2,2,0,1,2
2219,1,2,2,1,2,0,1,1,1,1,3,0,1,3,2,5,2,2,2,1,1
2220,1,1,1,1,1,0,1,1,1,1,3,0,1,4,2,0,3,2,0,1,2
2221,2,2,3,3,0,1,0,1,1,1,4,2,0,4,2,2,4,1,1,1,1
2224,2,2,3,3,0,1,0,1,1,1,4,0,1,4,2,0,4,1,1,1,2
2225,2,1,3,3,0,1,0,1,1,1,4,0,1,4,2,1,4,3,1,1,2
2226,4,2,3,3,0,0,0,1,1,1,3,3,1,3,2,2,4,2,1,1,2
2227,3,2,3,3,0,1,1,1,1,1,1,1,0,4,2,2,4,2,1,1,2
2229,2,2,3,3,0,1,0,1,1,1,3,0,0,2,2,0,1,2,0,1,2
2233,3,1,3,3,0,0,0,1,1,1,4,2,0,2,2,2,1,3,1,1,2
2236,3,2,2,2,0,0,0,1,1,1,3,0,1,4,2,3,4,2,1,1,2
2237,3,1,3,1,0,0,0,1,1,1,4,0,0,2,2,2,2,2,1,1,2
2242,4,2,3,3,0,0,0,1,1,1,4,0,1,3,2,1,4,3,1,1,1
2243,3,1,3,2,0,1,1,1,1,1,2,0,1,4,2,3,1,2,1,1,2
2246,3,1,1,1,0,1,1,1,1,1,1,0,0,3,2,2,2,3,1,1,2
2249,3,1,3,1,0,0,0,1,1,1,5,0,0,3,2,3,1,2,2,1,2
2250,2,1,1,1,0,0,0,1,1,1,5,1,0,3,2,6,1,2,2,1,2
2251,3,2,3,3,0,0,1,1,1,1,2,4,0,4,2,2,4,2,1,1,2
2252,2,2,3,3,2,0,0,1,1,1,2,0,0,2,2,2,1,3,1,1,2
2255,3,1,1,1,0,0,0,1,1,1,4,0,0,2,2,3,4,3,2,2,2
2256,3,2,3,3,0,0,1,0,1,1,3,0,1,3,2,2,3,2,2,1,2
2258,2,2,2,3,0,0,1,1,1,1,3,0,0,4,2,5,2,3,2,1,1
2260,3,1,3,1,0,0,0,1,1,0,4,0,0,3,0,0,1,3,2,1,2
2262,3,2,2,2,0,0,1,1,1,1,2,0,1,3,2,6,1,3,2,1,2
2263,4,2,2,2,0,0,1,1,1,1,4,1,0,4,2,2,3,2,2,1,2
2264,2,1,2,2,0,0,1,1,1,1,5,1,0,3,2,0,3,2,2,1,1
2270,4,2,2,2,0,0,0,1,1,1,2,1,0,2,2,3,3,3,2,1,2
2272,2,1,2,2,0,0,1,1,1,1,5,0,0,3,2,2,2,3,2,1,2
2274,3,1,2,2,0,0,1,1,1,1,2,1,0,2,2,6,3,2,3,1,1
2277,4,2,2,2,0,0,1,1,1,1,3,1,0,3,2,2,4,3,2,1,2
2280,2,2,1,3,0,0,0,1,1,1,4,0,0,3,1,4,2,3,2,1,1
2281,4,2,1,1,0,0,1,1,1,1,4,1,0,3,2,6,3,3,3,1,1
2282,3,2,3,2,0,1,1,1,1,1,1,2,0,4,2,6,3,3,3,1,1
2286,2,2,2,2,6,0,1,1,1,1,4,0,1,3,2,2,0,3,3,1,1
2287,2,2,1,1,0,1,1,1,1,1,1,1,0,3,2,0,1,3,2,1,2
2289,3,2,3,3,2,1,0,1,1,1,0,3,1,4,2,1,4,1,0,1,2
2290,2,2,3,3,0,1,0,1,1,1,2,2,0,4,2,2,1,2,1,1,2
2291,2,2,3,3,0,1,0,1,1,1,2,0,1,1,2,3,2,2,1,1,2
2294,3,2,3,3,0,1,1,1,1,1,2,2,2,3,0,0,3,2,1,1,2
2297,3,1,3,2,0,0,0,1,1,1,3,0,2,2,2,0,4,2,2,1,2
2298,2,1,3,2,0,0,1,1,1,1,3,0,2,3,2,3,1,2,1,1,2
2300,3,1,3,3,0,0,1,1,1,1,4,1,0,2,2,2,4,3,3,1,2
2301,3,1,3,3,0,0,1,1,1,1,4,0,0,3,2,5,1,2,2,1,2
2303,3,1,3,2,0,0,1,1,1,1,4,0,0,2,2,2,2,2,0,1,2
2304,3,1,3,1,0,0,0,1,1,1,4,0,0,3,2,3,1,2,2,1,2
2306,2,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,2,2,1,2
2307,3,1,3,1,0,0,0,1,1,1,3,0,1,2,2,2,2,2,0,1,2
2308,2,1,2,2,0,0,1,1,1,1,4,0,0,1,2,5,1,2,2,1,2
2309,2,1,2,2,0,0,1,1,1,1,4,0,0,3,2,4,1,2,2,1,2
2313,3,2,1,1,0,0,1,1,1,1,4,0,1,2,2,3,2,3,3,1,2
2314,3,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,2,3,0,1,2
2315,3,2,1,1,1,0,1,1,1,1,3,0,0,2,2,3,2,3,2,1,1
2317,3,2,2,1,0,0,1,1,1,1,3,0,0,2,2,0,3,2,0,1,2
2318,3,2,1,1,1,0,1,1,1,1,3,0,0,3,2,2,3,2,2,1,2
2319,3,1,1,1,0,1,1,1,1,1,3,0,0,2,2,0,3,2,3,1,1
2320,2,2,1,1,0,1,1,1,1,1,1,1,0,3,2,6,1,3,3,1,2
2322,3,2,3,3,0,1,0,1,1,1,0,0,1,4,2,0,2,1,0,1,2
2323,2,1,3,3,1,0,0,1,1,1,5,0,2,3,2,2,1,2,0,1,2
2324,3,2,3,3,0,1,0,1,1,1,2,0,2,4,2,1,1,1,0,1,2
2326,3,2,3,3,0,1,0,1,1,1,2,0,0,2,0,0,4,2,1,1,2
2329,3,1,3,3,0,1,0,1,1,1,3,1,1,2,0,0,4,2,1,1,2
2330,3,1,3,3,0,0,0,1,1,1,3,0,0,2,0,0,4,2,1,1,2
2334,4,1,3,3,0,1,1,1,1,1,3,1,0,3,2,0,3,2,1,1,2
2336,2,2,3,2,0,1,0,1,1,1,1,1,0,2,0,0,3,2,0,1,1
2339,4,2,1,1,1,1,1,1,1,1,1,1,0,3,2,6,4,3,3,1,2
2340,3,1,3,2,3,0,0,1,1,1,5,0,0,2,0,0,3,2,2,1,2
2342,3,2,2,2,0,1,1,1,1,1,1,0,0,3,2,1,4,2,1,1,2
2343,3,2,3,1,0,0,1,1,1,1,3,0,0,2,2,3,2,2,1,1,2
2344,2,1,1,1,0,0,0,1,1,1,4,1,1,2,2,2,2,3,1,1,2
2349,3,1,3,3,0,0,1,1,1,1,0,1,1,3,2,0,1,2,0,1,2
2350,4,2,3,1,0,0,0,1,1,1,3,2,0,3,2,2,4,2,2,1,1
2351,4,1,1,1,0,0,0,1,1,1,4,0,1,3,2,0,3,3,2,1,2
2352,3,1,1,1,0,1,1,1,1,1,1,0,1,3,2,1,3,2,0,1,2
2356,2,2,2,2,0,0,1,1,1,1,3,0,1,2,2,0,4,2,2,1,2
2359,3,1,1,2,0,0,0,1,1,1,4,0,0,3,2,0,4,2,0,1,2
2361,4,2,3,2,0,0,1,1,1,1,3,1,1,2,2,0,3,3,2,1,2
2364,4,2,3,3,0,1,0,1,1,1,3,2,0,4,2,0,1,1,1,1,2
2365,3,2,3,3,1,1,0,1,1,1,2,0,2,4,2,1,4,1,1,1,2
2366,3,2,3,3,0,1,0,1,1,1,3,2,0,3,2,3,1,2,2,1,2
2367,3,2,3,3,0,1,0,1,1,1,3,1,0,4,1,5,1,3,1,1,1
2369,3,2,3,3,0,0,0,1,1,1,2,3,0,3,2,1,4,2,1,1,2
2370,3,1,3,3,0,1,0,1,1,1,4,4,0,2,2,1,4,2,1,1,2
2376,3,1,3,3,0,0,1,1,1,1,2,1,0,2,0,0,3,2,2,1,1
2382,3,2,3,2,0,0,0,1,1,0,2,0,1,2,2,2,1,3,0,1,2
2387,3,1,2,2,0,0,1,1,1,1,5,0,0,3,2,6,2,3,2,1,2
2390,4,2,3,3,0,0,1,1,1,1,0,0,1,4,2,2,1,2,2,1,2
2391,4,2,1,3,0,0,1,1,1,1,0,0,0,3,2,1,1,3,1,1,2
2393,3,2,2,3,0,0,1,1,1,1,3,0,0,3,2,1,4,2,2,1,2
2396,4,1,3,1,0,0,1,1,1,1,4,1,0,3,0,0,3,2,2,1,2
2399,4,1,2,2,0,0,1,1,1,1,5,0,0,3,2,6,2,3,2,1,2
2401,4,2,2,3,0,0,1,1,1,1,0,0,0,3,2,3,1,3,0,1,1
2402,3,2,1,1,0,1,1,1,1,1,1,1,0,3,2,6,1,3,3,1,2
2403,3,2,2,1,0,0,1,1,1,1,3,0,1,3,2,3,3,2,2,1,1
2404,3,1,2,2,0,1,1,1,1,1,2,0,2,2,2,3,2,3,2,3,2
2405,3,2,1,1,0,0,1,1,1,1,4,0,0,3,2,2,4,3,3,1,2
2406,3,1,2,2,0,1,1,1,0,1,2,0,0,3,2,2,4,3,2,3,2
2407,3,2,2,2,0,0,1,1,1,1,3,1,0,2,2,3,2,3,3,1,2
2408,4,1,3,3,0,1,0,1,1,1,0,3,0,3,2,1,4,2,0,1,2
2410,2,2,3,3,0,1,0,1,1,1,2,2,0,3,2,0,4,2,1,1,2
2411,4,1,3,3,0,0,0,1,1,1,2,0,0,4,2,1,4,1,0,1,2
2412,2,2,3,3,0,1,0,1,1,1,2,1,0,4,2,2,4,2,0,1,2
2413,3,2,3,3,0,1,0,1,1,1,3,0,2,3,2,0,1,2,2,1,2
2418,3,2,3,3,0,1,0,1,1,1,2,0,1,2,2,5,1,2,1,1,2
2421,3,2,3,3,0,1,0,1,1,1,2,3,0,4,2,1,4,2,1,1,2
2422,4,2,3,3,0,1,0,1,1,1,3,2,0,3,2,0,1,2,0,1,2
2423,4,2,3,3,0,1,0,1,1,1,0,0,1,3,2,0,0,2,0,1,2
2424,3,1,3,2,1,1,0,1,1,1,4,0,0,4,2,2,4,2,1,1,2
2425,3,1,3,3,0,1,0,1,1,1,3,1,2,4,2,2,4,2,1,1,2
2426,4,1,3,3,0,1,0,1,1,1,3,0,0,3,2,2,4,2,1,1,2
2427,4,2,3,3,0,1,0,1,1,1,2,0,1,1,2,5,1,2,0,1,2
2430,3,2,3,3,0,0,0,1,1,1,5,0,1,3,2,2,4,2,1,1,1
2432,3,2,3,2,0,0,0,1,1,1,3,0,0,2,2,2,0,2,1,1,2
2434,3,1,3,3,0,0,0,1,1,1,3,2,2,2,2,2,4,2,1,1,2
2439,3,2,3,2,0,1,0,1,1,1,0,0,1,3,0,0,3,2,1,1,1
2440,3,2,3,3,1,1,0,1,1,1,2,0,0,3,0,0,4,2,1,1,2
2445,3,1,3,2,0,1,0,1,1,1,4,0,0,2,0,0,3,2,1,1,2
2447,2,1,3,3,0,0,1,1,1,1,0,1,2,3,2,1,4,2,0,1,2
2449,3,2,3,3,0,0,0,1,1,1,4,1,0,3,2,2,4,2,1,1,2
2451,3,2,3,3,0,0,1,1,1,1,4,3,1,2,2,5,2,2,2,1,1
2458,3,1,3,2,1,0,1,1,1,1,5,0,1,2,2,6,3,3,2,1,2
2461,3,2,2,2,0,0,1,1,1,1,3,0,1,2,2,6,1,3,3,1,2
2462,3,1,3,1,0,0,0,1,1,1,4,0,0,3,2,2,3,2,2,1,2
2466,3,1,1,1,2,0,1,1,1,1,5,0,1,2,2,6,1,3,2,1,2
2467,4,1,3,1,0,0,1,1,1,1,0,1,0,4,2,2,4,2,0,1,2
2469,2,1,1,1,0,0,0,1,1,1,3,0,0,2,2,2,2,3,2,1,2
2473,2,2,2,2,1,0,1,1,1,1,3,0,0,2,2,4,2,3,3,1,2
2475,4,1,1,1,0,0,1,1,1,1,5,0,0,3,2,5,2,3,2,1,2
2478,2,2,3,2,0,1,1,1,1,1,0,0,1,2,2,2,1,3,3,1,2
2479,3,2,2,2,0,1,1,0,1,1,3,2,0,3,2,2,3,2,2,1,2
2484,4,2,1,1,0,1,1,1,1,1,1,0,0,3,2,2,3,3,1,1,2
2486,2,1,1,1,0,0,0,1,1,1,3,0,0,2,2,2,3,2,2,1,2
2490,2,2,1,1,0,1,1,1,1,1,1,0,0,2,2,2,2,3,3,1,2
2491,2,2,2,2,0,1,1,1,1,1,1,3,0,2,2,3,3,2,0,1,2
2492,4,1,1,1,3,1,1,1,1,1,1,0,2,3,2,6,2,3,3,1,2
2493,3,1,1,1,0,0,0,1,1,1,4,0,0,3,2,2,2,2,2,1,2
2494,2,2,1,1,0,0,1,1,1,1,3,1,0,2,2,6,1,3,3,1,2
2496,3,1,1,1,0,0,1,1,1,1,4,1,0,2,2,2,4,3,2,1,2
2497,3,1,2,1,0,0,1,1,1,1,3,0,0,2,2,2,3,3,2,1,2
2498,3,1,1,1,1,1,1,1,1,1,3,0,1,2,2,3,0,2,2,1,1
2499,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,3,3,2,1,2
2500,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,2,4,2,2,1,1
2501,2,2,1,1,0,0,1,1,1,1,4,0,0,2,1,3,1,2,3,1,1
2502,3,2,1,1,1,0,1,1,1,1,3,0,0,2,2,2,3,3,3,1,2
2503,2,2,1,1,0,0,1,1,1,1,2,1,0,2,2,3,2,2,0,1,2
2504,2,2,1,1,0,1,1,1,1,1,1,1,0,2,2,0,2,3,3,1,2
2505,3,1,1,1,0,0,1,1,1,1,3,0,2,2,2,1,2,2,2,1,2
2506,3,1,1,1,0,1,1,1,1,1,2,1,0,3,2,5,3,2,2,1,1
2508,2,2,3,3,0,1,0,1,1,1,3,0,1,2,2,0,0,1,1,1,2
2509,2,2,3,3,0,1,0,1,1,1,2,2,1,4,2,2,4,1,1,1,2
2510,3,2,3,3,2,1,0,1,1,1,0,1,4,2,2,2,4,1,1,1,2
2513,4,2,3,3,0,1,0,1,1,1,2,1,0,4,2,0,4,2,2,1,2
2516,3,1,3,3,0,0,0,1,1,1,3,1,1,4,2,0,4,2,1,1,2
2517,3,2,3,3,0,1,0,1,1,1,2,0,1,2,2,3,4,1,2,1,2
2518,3,2,3,3,0,0,0,1,1,1,2,3,1,2,2,6,4,2,0,1,1
2520,3,2,3,3,0,0,1,1,1,1,4,0,0,2,2,2,4,2,1,1,2
2522,4,1,3,3,0,0,0,1,1,1,4,6,0,3,0,0,2,2,0,1,2
2523,2,1,3,3,0,1,0,1,1,1,4,1,0,4,2,2,4,2,1,1,2
2526,3,2,3,3,0,0,0,1,1,1,3,3,0,2,0,0,3,2,0,1,1
2527,4,2,3,3,0,1,1,1,1,1,2,0,0,1,2,3,4,2,0,1,2
2528,3,2,3,3,0,0,0,1,1,1,2,0,2,4,2,6,1,2,2,2,2
2535,3,2,3,2,0,0,0,1,1,1,2,0,1,3,0,0,4,2,0,1,2
2536,4,2,3,3,0,1,0,1,1,1,2,1,0,4,2,2,4,2,0,1,2
2540,2,1,3,3,0,0,1,1,1,1,0,2,0,4,2,2,4,2,0,1,2
2541,3,2,3,3,0,1,1,1,1,1,0,3,1,4,2,2,4,3,1,1,2
2544,3,2,3,3,0,0,0,1,1,1,2,1,0,4,2,2,3,3,0,1,2
2545,3,2,3,2,0,0,1,1,1,1,5,1,0,3,2,1,4,2,2,1,2
2547,4,2,2,2,0,1,0,1,1,1,4,1,1,2,2,2,3,2,0,1,2
2548,4,1,3,2,0,0,1,1,1,1,3,2,0,3,2,2,4,3,2,2,2
2550,2,2,3,3,0,1,0,1,1,1,1,1,0,2,2,3,4,3,1,1,2
2552,2,2,3,2,0,0,1,1,1,1,2,1,1,4,2,2,4,2,2,1,1
2553,4,2,3,2,1,0,1,1,1,1,4,2,1,3,2,0,1,3,0,1,2
2555,3,1,3,2,0,0,1,1,1,1,4,0,1,4,2,2,3,2,1,1,2
2556,2,2,3,2,0,0,1,0,1,1,0,1,0,4,2,2,2,2,0,1,2
2558,4,1,3,2,0,0,1,1,1,1,5,0,1,1,2,4,3,3,2,1,2
2559,3,1,3,2,0,0,1,1,1,1,5,0,0,2,2,2,4,2,1,1,2
2560,3,1,3,2,0,0,1,1,1,1,4,1,0,2,2,2,4,2,0,1,2
2562,2,2,3,3,0,0,1,1,1,1,3,1,1,4,2,1,4,2,1,1,2
2563,2,2,3,3,0,0,1,1,1,1,2,0,0,1,2,6,4,2,1,1,1
2566,4,2,3,2,1,0,1,1,1,1,3,0,0,1,2,2,3,2,0,1,2
2568,3,2,3,2,0,0,1,1,1,1,4,0,2,2,2,2,4,3,2,1,2
2571,3,2,2,2,0,0,1,1,1,1,3,1,0,2,2,0,3,3,2,1,1
2572,4,2,3,2,0,1,1,1,1,1,1,1,1,3,0,0,2,2,0,1,1
2578,3,1,1,1,0,0,1,1,1,1,2,1,0,2,2,3,2,2,2,1,1
2580,3,2,1,1,0,0,1,1,1,1,4,1,0,3,2,2,4,2,0,1,2
2583,3,1,2,2,0,0,1,1,1,1,4,1,0,3,2,4,4,2,2,1,2
2584,4,2,1,1,0,0,0,1,1,1,3,1,0,3,2,5,1,3,3,1,2
2585,3,2,2,2,0,0,1,1,1,1,2,0,1,3,2,5,4,3,2,1,2
2586,3,1,1,1,0,0,1,1,1,1,3,0,0,2,0,0,2,3,0,1,2
2588,3,2,2,2,0,0,1,1,1,1,2,0,0,3,2,0,3,2,0,1,2
2589,3,2,1,1,0,0,1,1,1,1,3,1,0,2,2,2,4,3,2,1,2
2590,2,1,2,2,0,0,1,1,1,1,3,0,0,3,2,0,1,2,2,1,2
2592,4,2,1,1,0,0,1,1,1,1,4,0,1,3,2,6,2,3,2,1,2
2593,2,2,1,1,0,0,1,1,1,1,2,0,1,2,2,0,1,3,2,3,2
2595,1,1,3,3,0,1,0,1,1,1,3,0,0,3,2,1,1,2,1,1,2
2596,2,2,3,3,0,0,0,1,1,1,0,0,1,3,2,2,4,2,1,1,2
2597,1,2,3,3,0,1,1,1,1,1,3,0,1,4,2,1,4,1,1,1,2
2598,3,2,3,3,0,1,0,1,1,1,3,0,2,3,2,6,1,2,2,1,1
2599,1,2,3,3,0,1,0,1,1,1,2,0,1,2,2,2,4,2,1,1,2
2600,2,2,3,3,0,1,0,1,1,1,0,1,1,2,2,6,4,2,1,1,2
2601,3,2,3,3,1,1,0,1,1,1,3,0,2,4,2,0,4,2,0,1,1
2602,3,2,3,3,0,1,0,1,1,1,2,1,1,3,2,2,4,1,0,1,2
2604,3,1,3,3,0,1,0,1,1,1,3,0,1,4,2,1,4,1,1,1,2
2606,3,1,3,3,0,1,0,1,1,1,5,0,1,4,2,6,1,2,2,1,1
2609,1,2,3,3,0,1,0,1,1,1,2,0,1,2,2,6,1,1,1,1,2
2610,3,2,3,3,0,1,0,1,1,1,0,2,0,4,2,2,4,2,1,1,2
2611,1,2,3,3,0,0,0,1,1,1,2,1,0,4,2,2,4,1,1,1,1
2612,1,2,3,3,0,1,0,1,1,1,5,0,3,2,2,6,1,3,2,1,2
2615,3,2,3,3,0,0,0,1,1,1,2,0,0,3,0,0,1,2,1,1,2
2616,3,2,3,3,0,1,0,1,1,1,2,0,2,3,2,2,4,2,1,1,2
2617,1,2,3,3,0,1,0,1,1,1,3,1,0,2,2,1,1,2,1,1,2
2618,3,2,3,3,0,1,0,1,1,1,3,3,3,4,2,1,1,2,1,1,2
2621,1,1,3,3,0,0,0,1,1,1,0,1,0,3,0,0,4,3,3,1,2
2623,3,1,3,3,0,1,0,1,1,1,0,0,2,2,2,0,2,2,0,1,2
2626,3,1,3,3,0,1,0,1,1,1,4,0,3,2,2,3,2,2,1,1,2
2638,3,1,3,3,0,1,0,1,1,1,3,2,2,2,2,6,1,2,2,1,2
2639,3,1,3,3,0,0,0,1,1,1,4,0,0,3,2,2,4,2,1,1,2
2640,2,2,3,2,0,1,0,1,1,1,0,0,1,3,2,0,2,2,0,1,2
2642,1,1,3,2,0,0,0,1,1,1,3,0,1,2,2,5,1,2,1,1,2
2645,1,1,3,3,1,0,1,1,1,1,5,0,0,3,2,1,4,2,2,2,1
2648,3,2,3,3,0,1,0,1,1,1,2,1,0,2,2,3,1,2,1,1,2
2649,3,1,3,3,0,0,0,1,1,1,3,0,1,2,2,2,4,2,1,1,2
2650,3,1,3,3,0,1,0,1,1,1,2,0,0,4,2,2,4,2,0,1,2
2652,3,2,3,2,0,1,0,1,1,1,1,1,1,2,2,2,4,2,1,1,2
2659,2,2,3,3,0,1,0,0,1,1,3,0,0,2,2,2,1,2,2,1,2
2661,1,2,3,2,0,0,1,1,1,1,0,0,1,4,2,2,4,2,2,1,2
2665,1,1,3,3,0,0,1,1,1,1,5,2,1,2,2,2,4,2,2,1,2
2667,3,1,3,2,0,1,1,0,1,1,5,3,1,3,2,2,4,3,1,1,2
2669,3,2,3,3,2,1,1,1,1,1,1,0,1,2,2,3,2,3,2,1,2
2671,3,2,2,3,0,1,0,1,1,1,1,1,0,2,2,2,1,2,2,1,2
2673,1,2,3,2,0,0,1,1,1,1,0,0,1,3,2,2,4,2,1,1,2
2674,3,1,3,2,0,0,1,1,1,1,4,4,0,3,2,2,4,2,1,1,2
2676,3,2,3,3,0,0,1,0,1,1,3,3,1,3,2,1,4,2,1,1,1
2678,2,2,3,1,0,1,1,1,1,1,1,0,1,2,2,5,4,3,2,1,2
2681,2,1,3,1,0,0,1,1,1,1,4,0,1,2,2,6,3,2,1,1,2
2683,1,1,3,3,0,0,1,1,1,1,0,2,0,2,2,2,4,2,2,1,1
2684,1,1,3,1,0,0,0,1,1,1,4,1,0,2,2,2,2,3,1,1,2
2685,3,1,2,3,0,0,1,1,1,1,4,0,1,3,2,1,2,2,1,1,2
2690,1,2,3,2,2,1,1,1,1,1,1,0,0,2,2,6,1,3,3,1,2
2692,3,1,1,1,0,0,1,1,1,1,5,0,0,3,1,3,2,2,2,1,1
2693,1,1,2,2,0,0,1,1,1,1,0,0,0,2,2,6,1,2,2,1,2
2695,2,2,1,3,0,1,0,1,1,1,1,0,0,2,2,4,2,2,2,1,2
2696,3,2,1,1,0,1,0,1,1,1,1,0,0,3,2,2,4,2,1,1,2
2698,3,1,2,2,0,0,1,1,1,1,3,0,0,3,2,6,1,2,2,1,1
2700,1,2,3,2,0,0,1,1,1,1,2,0,0,2,0,0,2,2,2,1,2
2702,3,2,3,2,0,0,1,1,1,1,3,1,0,2,0,0,3,2,0,1,1
2703,1,2,3,2,0,0,0,1,1,1,0,0,0,2,2,0,3,3,0,1,2
2704,1,2,1,1,0,0,1,1,1,1,0,0,0,2,2,0,1,3,2,1,2
2705,1,2,3,3,0,0,1,1,1,1,2,0,1,2,2,0,0,2,2,1,2
2706,1,2,2,2,0,0,1,1,1,1,3,0,0,2,2,6,1,3,1,1,1
2707,1,1,1,1,0,0,1,1,1,1,0,0,0,3,2,2,3,2,0,1,2
2708,3,2,2,2,0,0,1,1,1,1,3,0,1,1,2,2,4,2,2,1,2
2711,3,1,1,1,0,0,1,1,1,1,5,1,0,2,2,0,4,3,1,1,2
2714,1,2,3,3,0,1,1,1,1,1,0,0,0,2,0,0,3,2,0,1,2
2715,3,2,2,2,0,0,1,1,1,1,5,0,0,2,2,2,2,2,2,1,2
2716,3,1,1,3,0,0,1,1,1,1,4,2,0,3,2,2,4,3,2,1,2
2718,3,1,2,2,0,0,1,1,1,1,4,1,1,2,2,2,4,3,2,1,1
2719,3,2,1,1,0,0,1,1,1,1,3,0,0,3,2,3,3,2,2,1,2
2720,3,1,2,2,0,0,1,1,1,1,5,0,0,3,2,5,3,2,3,1,2
2722,2,2,3,2,0,0,1,1,1,1,2,0,0,2,2,5,1,3,0,1,2
2723,1,2,2,2,0,0,0,1,1,1,2,1,0,3,2,2,3,2,2,1,2
2724,1,1,2,2,0,0,0,1,1,1,4,1,1,3,2,2,4,3,2,1,1
2726,1,2,2,2,1,0,1,1,1,1,3,1,1,2,2,0,2,2,3,1,1
2727,1,1,1,1,0,0,1,1,1,1,2,1,0,2,2,2,4,3,2,1,2
2728,1,2,2,2,0,1,1,1,1,1,1,1,0,2,2,5,2,3,2,1,2
2729,1,2,2,2,0,0,1,1,1,1,4,1,0,3,2,2,4,2,2,1,2
2730,3,1,1,1,1,0,1,1,1,1,4,1,0,4,2,3,2,2,2,1,2
2731,2,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,2,0,1,1
2732,2,2,1,1,0,0,1,1,1,1,4,0,0,3,2,2,3,3,2,1,2
2734,2,1,1,1,0,0,1,1,1,1,4,1,0,4,2,2,4,3,2,1,2
2738,3,1,2,2,0,0,1,1,1,1,0,0,0,2,2,2,2,3,2,1,2
2739,2,2,2,2,0,0,1,1,1,1,5,0,1,2,2,2,2,3,2,1,2
2743,1,1,2,2,0,0,1,1,1,1,4,1,0,3,2,4,2,3,2,1,1
2746,3,2,2,1,0,1,1,1,1,1,1,0,0,2,0,0,3,2,1,1,2
2748,3,1,3,1,0,0,1,1,1,1,4,0,1,2,2,3,2,2,2,1,2
2750,1,1,1,1,0,0,1,1,1,1,4,0,0,4,2,0,2,2,2,1,2
2751,3,2,2,2,0,1,1,1,1,1,1,0,0,2,2,3,2,3,2,1,2
