,SIZE,SEXA,PPLVTG,MMLVTG,SZFFOUT,INCSELF,INCPEN,INCUEB,INCIRR,INCRENT,SZINCOMA,XNUMSISE,XNUMBROY,TP5LOC15,PPJBXX15,PPJBSZ15,MMJBTP15,XXLSTSCH,PPLSTSCH,DOLSTSCH,XSPSCH
2219,1,2,2,1,2,0,1,1,1,1,3,0,1,3,2,5,2,2,2,1,1
2220,1,1,1,1,1,0,1,1,1,1,3,0,1,4,2,0,3,2,0,1,2
2221,2,2,3,3,0,1,0,1,1,1,4,2,0,4,2,2,4,1,1,1,1
2223,3,2,3,3,0,1,0,1,1,1,3,1,4,4,2,3,4,2,1,1,2
2224,2,2,3,3,0,1,0,1,1,1,4,0,1,4,2,0,4,1,1,1,2
2226,4,2,3,3,0,0,0,1,1,1,3,3,1,3,2,2,4,2,1,1,2
2227,3,2,3,3,0,1,1,1,1,1,1,1,0,4,2,2,4,2,1,1,2
2229,2,2,3,3,0,1,0,1,1,1,3,0,0,2,2,0,1,2,0,1,2
2230,2,1,3,3,0,0,0,1,1,1,4,0,1,3,2,4,1,2,2,1,2
2232,4,2,3,3,0,1,0,1,1,1,3,0,0,4,2,3,1,2,0,1,2
2233,3,1,3,3,0,0,0,1,1,1,4,2,0,2,2,2,1,3,1,1,2
2235,3,1,3,3,0,0,0,1,1,1,4,0,1,2,2,1,1,3,3,1,2
2242,4,2,3,3,0,0,0,1,1,1,4,0,1,3,2,1,4,3,1,1,1
2243,3,1,3,2,0,1,1,1,1,1,2,0,1,4,2,3,1,2,1,1,2
2246,3,1,1,1,0,1,1,1,1,1,1,0,0,3,2,2,2,3,1,1,2
2248,3,2,3,3,1,1,1,1,1,1,2,0,1,4,2,3,1,2,2,1,2
2249,3,1,3,1,0,0,0,1,1,1,5,0,0,3,2,3,1,2,2,1,2
2250,2,1,1,1,0,0,0,1,1,1,5,1,0,3,2,6,1,2,2,1,2
2251,3,2,3,3,0,0,1,1,1,1,2,4,0,4,2,2,4,2,1,1,2
2252,2,2,3,3,2,0,0,1,1,1,2,0,0,2,2,2,1,3,1,1,2
2255,3,1,1,1,0,0,0,1,1,1,4,0,0,2,2,3,4,3,2,2,2
2256,3,2,3,3,0,0,1,0,1,1,3,0,1,3,2,2,3,2,2,1,2
2257,4,1,1,1,0,0,0,1,1,1,5,0,1,4,2,3,3,2,0,1,2
2260,3,1,3,1,0,0,0,1,1,0,4,0,0,3,0,0,1,3,2,1,2
2263,4,2,2,2,0,0,1,1,1,1,4,1,0,4,2,2,3,2,2,1,2
2268,3,2,2,2,0,0,1,1,1,1,4,1,0,2,2,3,3,2,2,1,2
2269,3,1,2,2,0,0,1,1,1,1,4,0,0,2,1,5,1,3,2,1,2
2271,2,1,1,1,0,0,0,1,1,1,4,1,0,2,2,4,2,2,2,1,1
2272,2,1,2,2,0,0,1,1,1,1,5,0,0,3,2,2,2,3,2,1,2
2274,3,1,2,2,0,0,1,1,1,1,2,1,0,2,2,6,3,2,3,1,1
2275,2,1,3,3,0,0,1,1,1,1,4,1,1,3,2,5,2,2,2,1,1
2281,4,2,1,1,0,0,1,1,1,1,4,1,0,3,2,6,3,3,3,1,1
2282,3,2,3,2,0,1,1,1,1,1,1,2,0,4,2,6,3,3,3,1,1
2283,3,1,2,2,0,0,1,1,1,1,4,0,1,3,2,6,3,3,2,1,2
2286,2,2,2,2,6,0,1,1,1,1,4,0,1,3,2,2,0,3,3,1,1
2287,2,2,1,1,0,1,1,1,1,1,1,1,0,3,2,0,1,3,2,1,2
2288,2,2,3,3,0,1,0,1,1,1,2,0,1,2,2,3,1,1,1,1,2
2290,2,2,3,3,0,1,0,1,1,1,2,2,0,4,2,2,1,2,1,1,2
2291,2,2,3,3,0,1,0,1,1,1,2,0,1,1,2,3,2,2,1,1,2
2292,2,2,3,3,0,1,0,1,1,1,2,2,0,3,2,6,1,2,1,1,2
2294,3,2,3,3,0,1,1,1,1,1,2,2,2,3,0,0,3,2,1,1,2
2296,3,2,3,2,0,0,0,1,1,1,2,0,0,1,2,2,4,3,2,1,1
2297,3,1,3,2,0,0,0,1,1,1,3,0,2,2,2,0,4,2,2,1,2
2299,2,1,3,1,0,0,1,1,1,1,5,0,1,4,2,2,4,2,1,1,2
2301,3,1,3,3,0,0,1,1,1,1,4,0,0,3,2,5,1,2,2,1,2
2303,3,1,3,2,0,0,1,1,1,1,4,0,0,2,2,2,2,2,0,1,2
2304,3,1,3,1,0,0,0,1,1,1,4,0,0,3,2,3,1,2,2,1,2
2306,2,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,2,2,1,2
2307,3,1,3,1,0,0,0,1,1,1,3,0,1,2,2,2,2,2,0,1,2
2308,2,1,2,2,0,0,1,1,1,1,4,0,0,1,2,5,1,2,2,1,2
2311,3,2,2,2,0,1,0,1,1,1,2,0,1,2,0,0,3,2,2,1,1
2313,3,2,1,1,0,0,1,1,1,1,4,0,1,2,2,3,2,3,3,1,2
2314,3,1,1,1,0,1,1,1,1,1,1,1,1,2,2,0,2,3,0,1,2
2315,3,2,1,1,1,0,1,1,1,1,3,0,0,2,2,3,2,3,2,1,1
2317,3,2,2,1,0,0,1,1,1,1,3,0,0,2,2,0,3,2,0,1,2
2318,3,2,1,1,1,0,1,1,1,1,3,0,0,3,2,2,3,2,2,1,2
2319,3,1,1,1,0,1,1,1,1,1,3,0,0,2,2,0,3,2,3,1,1
2320,2,2,1,1,0,1,1,1,1,1,1,1,0,3,2,6,1,3,3,1,2
2322,3,2,3,3,0,1,0,1,1,1,0,0,1,4,2,0,2,1,0,1,2
2323,2,1,3,3,1,0,0,1,1,1,5,0,2,3,2,2,1,2,0,1,2
2324,3,2,3,3,0,1,0,1,1,1,2,0,2,4,2,1,1,1,0,1,2
2325,2,1,3,3,0,1,0,1,1,1,4,2,2,2,2,2,4,3,1,1,2
2326,3,2,3,3,0,1,0,1,1,1,2,0,0,2,0,0,4,2,1,1,2
2329,3,1,3,3,0,1,0,1,1,1,3,1,1,2,0,0,4,2,1,1,2
2330,3,1,3,3,0,0,0,1,1,1,3,0,0,2,0,0,4,2,1,1,2
2331,4,2,3,3,0,1,0,1,1,1,3,0,1,3,2,2,3,2,0,2,2
2332,4,1,3,1,0,0,0,1,1,1,4,0,1,3,2,2,4,2,0,1,2
2334,4,1,3,3,0,1,1,1,1,1,3,1,0,3,2,0,3,2,1,1,2
2341,4,1,3,1,1,0,0,1,1,1,5,1,0,3,0,0,3,2,0,1,2
2343,3,2,3,1,0,0,1,1,1,1,3,0,0,2,2,3,2,2,1,1,2
2344,2,1,1,1,0,0,0,1,1,1,4,1,1,2,2,2,2,3,1,1,2
2347,3,1,2,2,1,0,0,1,1,1,5,1,0,3,2,6,3,3,3,1,2
2348,3,1,1,1,1,0,0,1,1,1,4,0,0,3,2,0,2,2,2,1,2
2349,3,1,3,3,0,0,1,1,1,1,0,1,1,3,2,0,1,2,0,1,2
2350,4,2,3,1,0,0,0,1,1,1,3,2,0,3,2,2,4,2,2,1,1
2351,4,1,1,1,0,0,0,1,1,1,4,0,1,3,2,0,3,3,2,1,2
2352,3,1,1,1,0,1,1,1,1,1,1,0,1,3,2,1,3,2,0,1,2
2353,3,1,1,1,0,0,0,1,1,1,4,1,1,2,2,2,3,2,2,1,2
2355,3,1,1,1,1,0,0,1,1,1,5,0,1,2,2,6,2,2,3,1,2
2356,2,2,2,2,0,0,1,1,1,1,3,0,1,2,2,0,4,2,2,1,2
2357,2,2,2,3,0,0,1,1,1,1,4,0,0,3,2,2,2,2,0,1,1
2360,3,2,2,2,0,0,1,1,1,1,3,0,1,2,2,2,3,2,2,1,1
2361,4,2,3,2,0,0,1,1,1,1,3,1,1,2,2,0,3,3,2,1,2
2364,4,2,3,3,0,1,0,1,1,1,3,2,0,4,2,0,1,1,1,1,2
2365,3,2,3,3,1,1,0,1,1,1,2,0,2,4,2,1,4,1,1,1,2
2366,3,2,3,3,0,1,0,1,1,1,3,2,0,3,2,3,1,2,2,1,2
2367,3,2,3,3,0,1,0,1,1,1,3,1,0,4,1,5,1,3,1,1,1
2369,3,2,3,3,0,0,0,1,1,1,2,3,0,3,2,1,4,2,1,1,2
2370,3,1,3,3,0,1,0,1,1,1,4,4,0,2,2,1,4,2,1,1,2
2371,3,2,3,3,0,0,0,1,1,1,4,0,0,4,2,2,4,2,1,1,2
2373,4,1,3,3,0,0,0,1,1,1,0,2,1,3,2,1,4,2,1,1,2
2374,3,2,3,3,0,1,0,1,1,1,2,1,1,4,2,2,4,2,1,1,2
2376,3,1,3,3,0,0,1,1,1,1,2,1,0,2,0,0,3,2,2,1,1
2377,3,1,3,3,2,0,0,1,1,1,3,1,0,4,2,2,4,3,1,1,1
2378,3,1,3,3,1,1,0,1,1,1,0,2,0,4,2,2,4,3,2,1,2
2380,3,2,3,3,0,0,0,1,1,1,5,2,0,1,2,2,4,3,2,1,1
2383,3,2,2,3,0,0,1,1,1,1,1,0,0,3,2,2,4,2,0,1,1
2387,3,1,2,2,0,0,1,1,1,1,5,0,0,3,2,6,2,3,2,1,2
2388,3,2,2,2,1,1,1,1,1,1,1,0,0,3,2,1,2,2,2,1,2
2389,4,1,2,2,0,0,1,1,1,1,5,0,1,3,2,1,4,3,2,1,2
2390,4,2,3,3,0,0,1,1,1,1,0,0,1,4,2,2,1,2,2,1,2
2392,3,1,3,2,0,0,1,1,1,1,5,0,1,2,2,2,4,3,2,1,2
2393,3,2,2,3,0,0,1,1,1,1,3,0,0,3,2,1,4,2,2,1,2
2396,4,1,3,1,0,0,1,1,1,1,4,1,0,3,0,0,3,2,2,1,2
2397,3,2,3,2,0,0,1,1,1,1,3,0,1,3,2,0,1,2,2,1,2
2398,3,1,3,1,0,0,1,1,1,1,0,0,1,2,2,6,3,3,2,1,1
2399,4,1,2,2,0,0,1,1,1,1,5,0,0,3,2,6,2,3,2,1,2
2400,3,1,2,2,0,0,1,1,1,1,0,0,1,3,1,4,3,2,2,1,2
2401,4,2,2,3,0,0,1,1,1,1,0,0,0,3,2,3,1,3,0,1,1
2402,3,2,1,1,0,1,1,1,1,1,1,1,0,3,2,6,1,3,3,1,2
2403,3,2,2,1,0,0,1,1,1,1,3,0,1,3,2,3,3,2,2,1,1
2404,3,1,2,2,0,1,1,1,1,1,2,0,2,2,2,3,2,3,2,3,2
2405,3,2,1,1,0,0,1,1,1,1,4,0,0,3,2,2,4,3,3,1,2
2406,3,1,2,2,0,1,1,1,0,1,2,0,0,3,2,2,4,3,2,3,2
2407,3,2,2,2,0,0,1,1,1,1,3,1,0,2,2,3,2,3,3,1,2
2408,4,1,3,3,0,1,0,1,1,1,0,3,0,3,2,1,4,2,0,1,2
2411,4,1,3,3,0,0,0,1,1,1,2,0,0,4,2,1,4,1,0,1,2
2412,2,2,3,3,0,1,0,1,1,1,2,1,0,4,2,2,4,2,0,1,2
2413,3,2,3,3,0,1,0,1,1,1,3,0,2,3,2,0,1,2,2,1,2
2415,3,1,3,3,0,1,0,1,1,1,4,0,1,2,2,1,4,2,1,1,2
2416,2,1,3,3,0,1,0,1,1,1,3,0,3,3,2,6,1,2,2,1,2
2418,3,2,3,3,0,1,0,1,1,1,2,0,1,2,2,5,1,2,1,1,2
2420,3,2,3,3,0,1,0,1,1,1,2,1,1,2,2,2,4,2,1,1,2
2421,3,2,3,3,0,1,0,1,1,1,2,3,0,4,2,1,4,2,1,1,2
2422,4,2,3,3,0,1,0,1,1,1,3,2,0,3,2,0,1,2,0,1,2
2423,4,2,3,3,0,1,0,1,1,1,0,0,1,3,2,0,0,2,0,1,2
2425,3,1,3,3,0,1,0,1,1,1,3,1,2,4,2,2,4,2,1,1,2
2427,4,2,3,3,0,1,0,1,1,1,2,0,1,1,2,5,1,2,0,1,2
2430,3,2,3,3,0,0,0,1,1,1,5,0,1,3,2,2,4,2,1,1,1
2432,3,2,3,2,0,0,0,1,1,1,3,0,0,2,2,2,0,2,1,1,2
2433,3,1,3,3,0,1,0,1,1,1,5,2,1,2,2,6,0,2,2,1,2
2434,3,1,3,3,0,0,0,1,1,1,3,2,2,2,2,2,4,2,1,1,2
2435,4,1,3,3,0,0,0,1,1,1,2,1,0,1,2,3,4,2,0,1,2
2437,3,1,2,3,0,1,0,1,1,1,3,0,1,2,2,3,3,2,0,1,2
2438,2,2,3,3,0,1,0,1,1,1,2,1,0,1,2,3,3,2,1,1,2
2439,3,2,3,2,0,1,0,1,1,1,0,0,1,3,0,0,3,2,1,1,1
2440,3,2,3,3,1,1,0,1,1,1,2,0,0,3,0,0,4,2,1,1,2
2442,3,1,3,1,0,1,1,0,1,1,4,0,1,4,2,1,4,2,0,1,2
2443,4,1,3,2,0,1,0,1,1,1,3,1,0,2,2,2,4,2,2,1,2
2444,2,2,2,2,0,1,0,1,1,1,2,0,1,2,2,2,1,2,3,1,2
2446,3,2,3,1,0,0,0,1,1,1,4,1,1,4,0,0,3,2,0,1,1
2447,2,1,3,3,0,0,1,1,1,1,0,1,2,3,2,1,4,2,0,1,2
2449,3,2,3,3,0,0,0,1,1,1,4,1,0,3,2,2,4,2,1,1,2
2450,3,2,3,3,0,0,0,1,1,1,5,1,0,3,2,2,1,2,0,1,2
2451,3,2,3,3,0,0,1,1,1,1,4,3,1,2,2,5,2,2,2,1,1
2453,4,2,3,2,1,0,1,1,1,1,4,0,1,2,0,0,3,2,1,1,2
2454,2,1,3,2,0,0,1,1,1,1,0,0,0,2,2,6,1,2,0,1,2
2455,4,1,3,3,0,0,1,1,1,1,4,0,1,3,2,6,3,2,1,1,2
2462,3,1,3,1,0,0,0,1,1,1,4,0,0,3,2,2,3,2,2,1,2
2463,2,2,3,2,2,0,1,1,1,1,3,0,0,4,2,6,2,2,2,1,1
2465,4,2,3,2,0,1,1,1,1,1,1,2,0,3,2,2,2,3,1,1,2
2466,3,1,1,1,2,0,1,1,1,1,5,0,1,2,2,6,1,3,2,1,2
2467,4,1,3,1,0,0,1,1,1,1,0,1,0,4,2,2,4,2,0,1,2
2469,2,1,1,1,0,0,0,1,1,1,3,0,0,2,2,2,2,3,2,1,2
2471,2,2,3,2,0,0,1,1,1,1,3,0,1,2,2,1,1,2,1,1,2
2472,3,2,2,2,1,0,1,1,1,1,3,0,0,2,2,2,3,2,2,1,1
2478,2,2,3,2,0,1,1,1,1,1,0,0,1,2,2,2,1,3,3,1,2
2480,3,1,2,2,0,0,1,1,1,1,4,0,1,3,1,4,4,2,0,1,1
2484,4,2,1,1,0,1,1,1,1,1,1,0,0,3,2,2,3,3,1,1,2
2486,2,1,1,1,0,0,0,1,1,1,3,0,0,2,2,2,3,2,2,1,2
2488,2,1,1,1,0,0,1,1,1,1,4,1,0,2,2,1,2,2,2,1,2
2489,3,1,3,1,0,0,1,1,1,1,4,1,0,2,2,0,2,2,2,1,2
2490,2,2,1,1,0,1,1,1,1,1,1,0,0,2,2,2,2,3,3,1,2
2492,4,1,1,1,3,1,1,1,1,1,1,0,2,3,2,6,2,3,3,1,2
2493,3,1,1,1,0,0,0,1,1,1,4,0,0,3,2,2,2,2,2,1,2
2496,3,1,1,1,0,0,1,1,1,1,4,1,0,2,2,2,4,3,2,1,2
2497,3,1,2,1,0,0,1,1,1,1,3,0,0,2,2,2,3,3,2,1,2
2498,3,1,1,1,1,1,1,1,1,1,3,0,1,2,2,3,0,2,2,1,1
2499,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,3,3,2,1,2
2500,3,2,1,1,0,0,1,1,1,1,3,0,0,2,2,2,4,2,2,1,1
2501,2,2,1,1,0,0,1,1,1,1,4,0,0,2,1,3,1,2,3,1,1
2502,3,2,1,1,1,0,1,1,1,1,3,0,0,2,2,2,3,3,3,1,2
2503,2,2,1,1,0,0,1,1,1,1,2,1,0,2,2,3,2,2,0,1,2
2504,2,2,1,1,0,1,1,1,1,1,1,1,0,2,2,0,2,3,3,1,2
2505,3,1,1,1,0,0,1,1,1,1,3,0,2,2,2,1,2,2,2,1,2
2506,3,1,1,1,0,1,1,1,1,1,2,1,0,3,2,5,3,2,2,1,1
2507,3,1,3,3,0,1,0,1,1,1,4,2,1,1,2,1,4,1,0,1,2
2508,2,2,3,3,0,1,0,1,1,1,3,0,1,2,2,0,0,1,1,1,2
2509,2,2,3,3,0,1,0,1,1,1,2,2,1,4,2,2,4,1,1,1,2
2510,3,2,3,3,2,1,0,1,1,1,0,1,4,2,2,2,4,1,1,1,2
2514,3,2,3,3,0,1,0,1,1,1,0,1,0,3,2,2,4,2,1,1,2
2515,3,1,3,3,0,0,0,1,1,1,0,0,1,2,2,2,4,2,1,1,1
2516,3,1,3,3,0,0,0,1,1,1,3,1,1,4,2,0,4,2,1,1,2
2518,3,2,3,3,0,0,0,1,1,1,2,3,1,2,2,6,4,2,0,1,1
2520,3,2,3,3,0,0,1,1,1,1,4,0,0,2,2,2,4,2,1,1,2
2521,2,2,3,3,0,1,0,1,1,1,2,0,0,3,2,2,4,2,2,1,2
2525,3,2,3,3,0,1,0,1,1,1,2,2,0,4,0,0,3,2,0,1,2
2530,3,2,3,2,1,0,0,1,1,1,2,0,2,3,2,2,3,2,1,1,2
2531,2,1,3,3,0,1,0,1,1,1,3,1,0,2,2,2,4,2,1,1,2
2533,3,1,3,3,0,0,0,1,1,1,4,1,0,4,2,1,1,2,1,1,1
2535,3,2,3,2,0,0,0,1,1,1,2,0,1,3,0,0,4,2,0,1,2
2536,4,2,3,3,0,1,0,1,1,1,2,1,0,4,2,2,4,2,0,1,2
2537,4,1,3,3,0,0,0,1,1,1,3,1,0,1,2,0,1,2,2,1,2
2538,3,1,3,3,0,0,1,1,1,1,4,0,0,2,2,4,1,2,2,1,2
2542,3,2,2,2,0,0,0,1,1,1,0,0,1,4,2,4,2,3,0,1,2
2543,3,2,3,3,0,1,0,1,1,1,0,0,1,4,2,3,1,2,2,1,2
2545,3,2,3,2,0,0,1,1,1,1,5,1,0,3,2,1,4,2,2,1,2
2546,3,2,3,2,0,1,1,1,1,1,0,0,1,4,2,2,4,2,2,1,2
2548,4,1,3,2,0,0,1,1,1,1,3,2,0,3,2,2,4,3,2,2,2
2555,3,1,3,2,0,0,1,1,1,1,4,0,1,4,2,2,3,2,1,1,2
2557,3,2,2,2,0,0,1,1,1,1,3,0,0,3,2,2,3,3,0,1,2
2558,4,1,3,2,0,0,1,1,1,1,5,0,1,1,2,4,3,3,2,1,2
2560,3,1,3,2,0,0,1,1,1,1,4,1,0,2,2,2,4,2,0,1,2
2562,2,2,3,3,0,0,1,1,1,1,3,1,1,4,2,1,4,2,1,1,2
2566,4,2,3,2,1,0,1,1,1,1,3,0,0,1,2,2,3,2,0,1,2
2567,4,2,2,2,0,0,1,1,1,1,0,0,0,2,2,0,1,3,3,1,2
2568,3,2,3,2,0,0,1,1,1,1,4,0,2,2,2,2,4,3,2,1,2
2572,4,2,3,2,0,1,1,1,1,1,1,1,1,3,0,0,2,2,0,1,1
2573,3,1,2,2,0,0,1,1,1,1,4,0,1,4,2,4,2,2,2,1,2
2574,4,2,2,2,0,1,1,1,1,1,2,1,0,2,2,3,2,3,2,1,1
2580,3,2,1,1,0,0,1,1,1,1,4,1,0,3,2,2,4,2,0,1,2
2583,3,1,2,2,0,0,1,1,1,1,4,1,0,3,2,4,4,2,2,1,2
2584,4,2,1,1,0,0,0,1,1,1,3,1,0,3,2,5,1,3,3,1,2
2586,3,1,1,1,0,0,1,1,1,1,3,0,0,2,0,0,2,3,0,1,2
2589,3,2,1,1,0,0,1,1,1,1,3,1,0,2,2,2,4,3,2,1,2
2590,2,1,2,2,0,0,1,1,1,1,3,0,0,3,2,0,1,2,2,1,2
2591,3,2,2,2,0,1,1,1,1,1,1,0,0,3,2,2,2,2,2,1,2
2592,4,2,1,1,0,0,1,1,1,1,4,0,1,3,2,6,2,3,2,1,2
2593,2,2,1,1,0,0,1,1,1,1,2,0,1,2,2,0,1,3,2,3,2
2596,2,2,3,3,0,0,0,1,1,1,0,0,1,3,2,2,4,2,1,1,2
2597,1,2,3,3,0,1,1,1,1,1,3,0,1,4,2,1,4,1,1,1,2
2598,3,2,3,3,0,1,0,1,1,1,3,0,2,3,2,6,1,2,2,1,1
2599,1,2,3,3,0,1,0,1,1,1,2,0,1,2,2,2,4,2,1,1,2
2600,2,2,3,3,0,1,0,1,1,1,0,1,1,2,2,6,4,2,1,1,2
2601,3,2,3,3,1,1,0,1,1,1,3,0,2,4,2,0,4,2,0,1,1
2602,3,2,3,3,0,1,0,1,1,1,2,1,1,3,2,2,4,1,0,1,2
2606,3,1,3,3,0,1,0,1,1,1,5,0,1,4,2,6,1,2,2,1,1
2609,1,2,3,3,0,1,0,1,1,1,2,0,1,2,2,6,1,1,1,1,2
2610,3,2,3,3,0,1,0,1,1,1,0,2,0,4,2,2,4,2,1,1,2
2611,1,2,3,3,0,0,0,1,1,1,2,1,0,4,2,2,4,1,1,1,1
2614,2,2,3,3,0,1,0,1,1,1,2,0,3,2,2,5,1,2,0,1,2
2615,3,2,3,3,0,0,0,1,1,1,2,0,0,3,0,0,1,2,1,1,2
2616,3,2,3,3,0,1,0,1,1,1,2,0,2,3,2,2,4,2,1,1,2
2618,3,2,3,3,0,1,0,1,1,1,3,3,3,4,2,1,1,2,1,1,2
2622,3,1,3,3,0,0,0,1,1,1,3,3,0,3,2,2,4,2,1,1,2
2623,3,1,3,3,0,1,0,1,1,1,0,0,2,2,2,0,2,2,0,1,2
2624,3,2,3,3,0,1,0,1,1,1,3,1,1,3,2,2,4,2,0,1,1
2626,3,1,3,3,0,1,0,1,1,1,4,0,3,2,2,3,2,2,1,1,2
2629,1,1,3,3,0,0,0,1,1,1,3,1,0,3,2,5,1,2,1,1,2
2631,1,1,3,3,0,0,0,1,1,1,4,1,1,4,2,1,4,3,1,1,2
2632,3,1,3,3,0,0,0,1,1,1,3,0,0,4,2,6,1,2,3,1,2
2633,3,1,3,3,0,1,0,1,1,1,4,2,0,4,2,2,4,2,1,1,2
2634,2,2,3,3,0,0,0,1,1,1,3,0,2,3,2,2,4,2,0,1,1
2636,3,2,3,3,0,0,0,1,1,1,3,0,1,3,2,6,1,2,2,1,2
2642,1,1,3,2,0,0,0,1,1,1,3,0,1,2,2,5,1,2,1,1,2
2645,1,1,3,3,1,0,1,1,1,1,5,0,0,3,2,1,4,2,2,2,1
2646,2,1,3,3,0,1,0,1,1,1,1,1,0,2,2,3,4,2,1,1,2
2649,3,1,3,3,0,0,0,1,1,1,3,0,1,2,2,2,4,2,1,1,2
2650,3,1,3,3,0,1,0,1,1,1,2,0,0,4,2,2,4,2,0,1,2
2651,3,2,3,3,0,0,0,1,1,1,2,1,1,3,2,6,1,2,2,1,2
2652,3,2,3,2,0,1,0,1,1,1,1,1,1,2,2,2,4,2,1,1,2
2655,1,1,3,3,0,0,0,1,1,1,0,4,0,2,2,6,1,0,0,1,2
2658,3,1,3,2,0,0,1,1,1,1,5,1,0,2,2,2,4,2,1,1,1
2659,2,2,3,3,0,1,0,0,1,1,3,0,0,2,2,2,1,2,2,1,2
2660,2,1,3,3,0,0,0,1,1,1,4,1,1,3,2,1,1,2,2,1,2
2661,1,2,3,2,0,0,1,1,1,1,0,0,1,4,2,2,4,2,2,1,2
2662,1,2,3,3,0,0,1,1,1,1,0,0,1,3,2,2,4,2,1,1,1
2664,3,1,3,2,1,0,1,1,1,1,4,0,0,3,2,1,4,2,1,1,2
2665,1,1,3,3,0,0,1,1,1,1,5,2,1,2,2,2,4,2,2,1,2
2666,1,2,3,2,1,0,0,1,1,1,2,0,0,4,2,0,1,2,1,1,2
2668,1,1,3,2,0,0,1,1,1,1,5,1,1,2,2,6,0,2,0,1,2
2669,3,2,3,3,2,1,1,1,1,1,1,0,1,2,2,3,2,3,2,1,2
2670,1,1,3,2,1,0,1,1,1,1,5,0,0,2,2,2,4,3,1,1,2
2673,1,2,3,2,0,0,1,1,1,1,0,0,1,3,2,2,4,2,1,1,2
2674,3,1,3,2,0,0,1,1,1,1,4,4,0,3,2,2,4,2,1,1,2
2675,3,1,2,2,0,0,1,1,1,1,5,0,0,2,2,1,2,3,1,1,2
2676,3,2,3,3,0,0,1,0,1,1,3,3,1,3,2,1,4,2,1,1,1
2678,2,2,3,1,0,1,1,1,1,1,1,0,1,2,2,5,4,3,2,1,2
2679,3,2,3,3,1,0,1,1,1,1,4,1,0,3,0,0,4,0,2,1,1
2680,1,1,3,1,0,0,1,1,1,1,5,1,1,2,2,2,4,2,2,1,2
2681,2,1,3,1,0,0,1,1,1,1,4,0,1,2,2,6,3,2,1,1,2
2682,3,1,2,2,0,0,1,1,1,1,4,1,0,3,2,2,4,2,1,1,2
2684,1,1,3,1,0,0,0,1,1,1,4,1,0,2,2,2,2,3,1,1,2
2687,3,2,1,1,2,0,1,1,1,1,0,0,0,3,2,4,1,2,1,1,2
2692,3,1,1,1,0,0,1,1,1,1,5,0,0,3,1,3,2,2,2,1,1
2693,1,1,2,2,0,0,1,1,1,1,0,0,0,2,2,6,1,2,2,1,2
2694,1,2,3,2,0,0,1,1,1,1,0,0,1,4,0,0,3,2,0,1,2
2695,2,2,1,3,0,1,0,1,1,1,1,0,0,2,2,4,2,2,2,1,2
2696,3,2,1,1,0,1,0,1,1,1,1,0,0,3,2,2,4,2,1,1,2
2698,3,1,2,2,0,0,1,1,1,1,3,0,0,3,2,6,1,2,2,1,1
2701,1,1,3,1,1,0,1,1,1,1,4,1,0,2,2,3,2,3,2,1,2
2703,1,2,3,2,0,0,0,1,1,1,0,0,0,2,2,0,3,3,0,1,2
2706,1,2,2,2,0,0,1,1,1,1,3,0,0,2,2,6,1,3,1,1,1
2707,1,1,1,1,0,0,1,1,1,1,0,0,0,3,2,2,3,2,0,1,2
2708,3,2,2,2,0,0,1,1,1,1,3,0,1,1,2,2,4,2,2,1,2
2711,3,1,1,1,0,0,1,1,1,1,5,1,0,2,2,0,4,3,1,1,2
2712,1,2,2,2,0,1,1,1,1,1,0,0,1,3,2,1,1,3,2,1,2
2714,1,2,3,3,0,1,1,1,1,1,0,0,0,2,0,0,3,2,0,1,2
2715,3,2,2,2,0,0,1,1,1,1,5,0,0,2,2,2,2,2,2,1,2
2717,3,1,1,1,0,0,1,1,1,1,4,0,0,3,2,2,4,3,2,1,2
2718,3,1,2,2,0,0,1,1,1,1,4,1,1,2,2,2,4,3,2,1,1
2721,3,1,2,2,0,0,1,1,1,1,5,0,1,3,2,5,3,2,2,1,1
2722,2,2,3,2,0,0,1,1,1,1,2,0,0,2,2,5,1,3,0,1,2
2723,1,2,2,2,0,0,0,1,1,1,2,1,0,3,2,2,3,2,2,1,2
2727,1,1,1,1,0,0,1,1,1,1,2,1,0,2,2,2,4,3,2,1,2
2729,1,2,2,2,0,0,1,1,1,1,4,1,0,3,2,2,4,2,2,1,2
2730,3,1,1,1,1,0,1,1,1,1,4,1,0,4,2,3,2,2,2,1,2
2731,2,1,2,2,0,0,1,1,1,1,4,0,1,2,2,2,4,2,0,1,1
2732,2,2,1,1,0,0,1,1,1,1,4,0,0,3,2,2,3,3,2,1,2
2737,1,2,2,2,0,0,1,1,1,1,3,1,0,3,2,2,4,2,2,1,2
2739,2,2,2,2,0,0,1,1,1,1,5,0,1,2,2,2,2,3,2,1,2
2740,1,2,2,2,0,0,1,1,1,1,2,0,0,2,2,6,1,3,2,1,2
2744,3,1,1,1,0,0,1,1,1,1,5,0,1,3,2,0,2,2,2,1,1
2745,1,1,2,2,0,0,1,1,1,1,5,0,0,3,2,3,4,2,2,1,1
2748,3,1,3,1,0,0,1,1,1,1,4,0,1,2,2,3,2,2,2,1,2
2750,1,1,1,1,0,0,1,1,1,1,4,0,0,4,2,0,2,2,2,1,2
2753,1,2,2,2,0,1,1,1,1,1,1,0,0,2,2,2,4,3,2,1,2
